tx_unix_ms(phone),rx_unix_ms(esp32),payload_counter,delta_ms,rssi_dbm,tx_device_name
1764013073983,1764013074802,0,819,-89,A72Aziz
1764013074256,1764013074084,1,-172,-80,A72Aziz
1764013074530,1764013074356,2,-174,-83,A72Aziz
1764013077333,1764013077175,12,-158,-94,A72Aziz
1764013078408,1764013078303,16,-105,-88,A72Aziz
1764013078947,1764013079865,18,918,-94,A72Aziz
1764013079491,1764013079425,20,-66,-89,A72Aziz
1764013079763,1764013080712,21,949,-85,A72Aziz
1764013080032,1764013080987,22,955,-85,A72Aziz
1764013080300,1764013080265,23,-35,-84,A72Aziz
1764013080573,1764013081550,24,977,-82,A72Aziz
1764013080866,1764013081830,25,964,-78,A72Aziz
1764013081164,1764013081108,26,-56,-80,A72Aziz
1764013081460,1764013081391,27,-69,-87,A72Aziz
1764013081758,1764013082677,28,919,-86,A72Aziz
1764013082054,1764013082958,29,904,-80,A72Aziz
1764013082345,1764013082237,30,-108,-78,A72Aziz
1764013082640,1764013083518,31,878,-78,A72Aziz
1764013082935,1764013083801,32,866,-77,A72Aziz
1764013083526,1764013083361,34,-165,-84,A72Aziz
1764013083823,1764013084641,35,818,-79,A72Aziz
1764013084120,1764013084922,36,802,-77,A72Aziz
1764013085010,1764013085051,39,41,-81,A72Aziz
1764013085305,1764013085334,40,29,-78,A72Aziz
1764013085602,1764013086614,41,1012,-81,A72Aziz
1764013085899,1764013086896,42,997,-88,A72Aziz
1764013086196,1764013086176,43,-20,-83,A72Aziz
1764013086490,1764013086451,44,-39,-82,A72Aziz
1764013086786,1764013087738,45,952,-84,A72Aziz
1764013087083,1764013087021,46,-62,-85,A72Aziz
1764013087371,1764013087313,47,-58,-87,A72Aziz
1764013087964,1764013088859,49,895,-89,A72Aziz
1764013088261,1764013088146,50,-115,-89,A72Aziz
1764013088555,1764013088429,51,-126,-86,A72Aziz
1764013088847,1764013089701,52,854,-86,A72Aziz
1764013089142,1764013089988,53,846,-85,A72Aziz
1764013090923,1764013091243,59,320,-91,A72Aziz
1764013091218,1764013091356,60,138,-86,A72Aziz
1764013091514,1764013092516,61,1002,-82,A72Aziz
1764013091810,1764013092803,62,993,-85,A72Aziz
1764013092106,1764013092227,63,121,-83,A72Aziz
1764013092403,1764013092363,64,-40,-82,A72Aziz
1764013092699,1764013093641,65,942,-88,A72Aziz
1764013093287,1764013093209,67,-78,-81,A72Aziz
1764013093581,1764013093491,68,-90,-87,A72Aziz
1764013093870,1764013094770,69,900,-85,A72Aziz
1764013094462,1764013094336,71,-126,-87,A72Aziz
1764013095053,1764013095896,73,843,-91,A72Aziz
1764013095644,1764013095452,75,-192,-84,A72Aziz
1764013096521,1764013096304,78,-217,-86,A72Aziz
1764013099365,1764013100666,88,1301,-85,A72Aziz
1764013099651,1764013100780,89,1129,-86,A72Aziz
1764013101362,1764013101363,95,1,-91,A72Aziz
1764013101645,1764013102642,96,997,-87,A72Aziz
1764013102496,1764013102489,99,-7,-85,A72Aziz
1764013102783,1764013103773,100,990,-91,A72Aziz
1764013103948,1764013104962,104,1014,-91,A72Aziz
1764013104242,1764013104172,105,-70,-87,A72Aziz
1764013104539,1764013104449,106,-90,-90,A72Aziz
1764013106310,1764013106146,112,-164,-93,A72Aziz
1764013107795,1764013108829,117,1034,-88,A72Aziz
1764013108382,1764013109551,119,1169,-91,A72Aziz
1764013108679,1764013109824,120,1145,-89,A72Aziz
1764013108976,1764013109114,121,138,-90,A72Aziz
1764013109270,1764013109239,122,-31,-93,A72Aziz
1764013109563,1764013110615,123,1052,-95,A72Aziz
1764013109855,1764013110923,124,1068,-97,A72Aziz
1764013110149,1764013110230,125,81,-88,A72Aziz
1764013111033,1764013111919,128,886,-93,A72Aziz
1764013111326,1764013111208,129,-118,-94,A72Aziz
1764013111917,1764013112769,131,852,-85,A72Aziz
1764013112210,1764013112053,132,-157,-94,A72Aziz
1764013112505,1764013112331,133,-174,-84,A72Aziz
1764013112801,1764013113609,134,808,-95,A72Aziz
1764013113095,1764013113896,135,801,-94,A72Aziz
1764013114275,1764013114299,139,24,-97,A72Aziz
1764013114568,1764013115582,140,1014,-90,A72Aziz
1764013114859,1764013115856,141,997,-85,A72Aziz
1764013115154,1764013115143,142,-11,-90,A72Aziz
1764013115449,1764013115423,143,-26,-90,A72Aziz
1764013115745,1764013116708,144,963,-93,A72Aziz
1764013116331,1764013117548,146,1217,-92,A72Aziz
1764013116627,1764013117662,147,1035,-94,A72Aziz
1764013117803,1764013118670,151,867,-91,A72Aziz
1764013118394,1764013118231,153,-163,-91,A72Aziz
1764013118687,1764013119514,154,827,-96,A72Aziz
1764013120161,1764013120199,159,38,-97,A72Aziz
1764013120760,1764013121084,161,324,-94,A72Aziz
1764013121340,1764013121491,163,151,-96,A72Aziz
1764013121915,1764013122895,165,980,-92,A72Aziz
1764013122209,1764013122169,166,-40,-91,A72Aziz
1764013122502,1764013122450,167,-52,-93,A72Aziz
1764013122790,1764013123738,168,948,-92,A72Aziz
1764013123080,1764013123019,169,-61,-86,A72Aziz
1764013123374,1764013123299,170,-75,-84,A72Aziz
1764013123670,1764013124582,171,912,-91,A72Aziz
1764013123964,1764013124855,172,891,-83,A72Aziz
1764013124259,1764013124136,173,-123,-88,A72Aziz
1764013124556,1764013125646,174,1090,-86,A72Aziz
1764013124849,1764013125761,175,912,-86,A72Aziz
1764013125146,1764013125981,176,835,-90,A72Aziz
1764013125442,1764013125269,177,-173,-83,A72Aziz
1764013125735,1764013126545,178,810,-83,A72Aziz
1764013126029,1764013126831,179,802,-90,A72Aziz
1764013126921,1764013127955,182,1034,-84,A72Aziz
1764013127217,1764013127231,183,14,-86,A72Aziz
1764013127512,1764013128516,184,1004,-92,A72Aziz
1764013127806,1764013128800,185,994,-91,A72Aziz
1764013128101,1764013128076,186,-25,-84,A72Aziz
1764013128396,1764013128363,187,-33,-87,A72Aziz
1764013128689,1764013129641,188,952,-85,A72Aziz
1764013128985,1764013129922,189,937,-85,A72Aziz
1764013129280,1764013129207,190,-73,-87,A72Aziz
1764013129579,1764013129485,191,-94,-87,A72Aziz
1764013129872,1764013130771,192,899,-87,A72Aziz
1764013130159,1764013130045,193,-114,-86,A72Aziz
1764013130445,1764013130326,194,-119,-88,A72Aziz
1764013130732,1764013131618,195,886,-89,A72Aziz
1764013131016,1764013131890,196,874,-85,A72Aziz
1764013131299,1764013131195,197,-104,-89,A72Aziz
1764013131593,1764013131460,198,-133,-87,A72Aziz
1764013131878,1764013132733,199,855,-93,A72Aziz
1764013132163,1764013132013,200,-150,-84,A72Aziz
