tx_unix_ms(phone),rx_unix_ms(esp32),payload_counter,delta_ms,rssi_dbm,tx_device_name
1764014061504,1764014061503,2,-1,-70,A72Aziz
1764014061799,1764014062789,3,990,-74,A72Aziz
1764014062094,1764014062069,4,-25,-74,A72Aziz
1764014062681,1764014063642,6,961,-72,A72Aziz
1764014062976,1764014063913,7,937,-72,A72Aziz
1764014063263,1764014063191,8,-72,-71,A72Aziz
1764014063831,1764014064759,10,928,-73,A72Aziz
1764014064115,1764014064043,11,-72,-78,A72Aziz
1764014064686,1764014065608,13,922,-75,A72Aziz
1764014064966,1764014065882,14,916,-74,A72Aziz
1764014065249,1764014065161,15,-88,-80,A72Aziz
1764014065530,1764014066640,16,1110,-80,A72Aziz
1764014065826,1764014066753,17,927,-72,A72Aziz
1764014066122,1764014066217,18,95,-77,A72Aziz
1764014066417,1764014066332,19,-85,-83,A72Aziz
1764014066711,1764014067796,20,1085,-84,A72Aziz
1764014067006,1764014067075,21,69,-71,A72Aziz
1764014067295,1764014067188,22,-107,-83,A72Aziz
1764014067582,1764014067418,23,-164,-75,A72Aziz
1764014067875,1764014068696,24,821,-76,A72Aziz
1764014068170,1764014068976,25,806,-80,A72Aziz
1764014068465,1764014068256,26,-209,-79,A72Aziz
1764014068758,1764014069540,27,782,-73,A72Aziz
1764014069049,1764014069091,28,42,-79,A72Aziz
1764014070233,1764014070223,32,-10,-73,A72Aziz
1764014070531,1764014071509,33,978,-73,A72Aziz
1764014070826,1764014071784,34,958,-75,A72Aziz
1764014071124,1764014071072,35,-52,-76,A72Aziz
1764014071419,1764014071351,36,-68,-74,A72Aziz
1764014071700,1764014072637,37,937,-77,A72Aziz
1764014071999,1764014072910,38,911,-75,A72Aziz
1764014072295,1764014072194,39,-101,-76,A72Aziz
1764014072593,1764014072481,40,-112,-76,A72Aziz
1764014072888,1764014073760,41,872,-77,A72Aziz
1764014073186,1764014073041,42,-145,-73,A72Aziz
1764014073779,1764014074606,44,827,-73,A72Aziz
1764014074362,1764014074163,46,-199,-76,A72Aziz
1764014074653,1764014074445,47,-208,-75,A72Aziz
1764014074945,1764014075729,48,784,-72,A72Aziz
1764014075239,1764014075116,49,-123,-76,A72Aziz
1764014075530,1764014075290,50,-240,-76,A72Aziz
1764014076996,1764014077970,55,974,-73,A72Aziz
1764014077292,1764014077266,56,-26,-74,A72Aziz
1764014077583,1764014078540,57,957,-72,A72Aziz
1764014078171,1764014078096,59,-75,-75,A72Aziz
1764014078462,1764014078380,60,-82,-74,A72Aziz
1764014078757,1764014079666,61,909,-73,A72Aziz
1764014079347,1764014079225,63,-122,-72,A72Aziz
1764014079640,1764014080504,64,864,-74,A72Aziz
1764014079934,1764014080785,65,851,-72,A72Aziz
1764014080524,1764014080346,67,-178,-73,A72Aziz
1764014080818,1764014081632,68,814,-72,A72Aziz
1764014081109,1764014081914,69,805,-76,A72Aziz
1764014081695,1764014081476,71,-219,-71,A72Aziz
1764014081991,1764014082754,72,763,-73,A72Aziz
1764014083742,1764014084730,78,988,-74,A72Aziz
1764014084036,1764014084004,79,-32,-71,A72Aziz
1764014084340,1764014084286,80,-54,-76,A72Aziz
1764014084638,1764014085567,81,929,-72,A72Aziz
1764014084933,1764014085855,82,922,-72,A72Aziz
1764014085229,1764014085133,83,-96,-73,A72Aziz
1764014085519,1764014085444,84,-75,-74,A72Aziz
1764014085815,1764014086702,85,887,-71,A72Aziz
1764014086115,1764014086976,86,861,-73,A72Aziz
1764014086411,1764014086254,87,-157,-73,A72Aziz
1764014086707,1764014087541,88,834,-74,A72Aziz
